,P_Risk-On,P_Risk-Off,P_Neutral,regime_label,regime_cluster
2006-10-13,0.9999809825125048,1.9017487494773493e-05,1.6062009314853847e-27,Risk-On,2
2006-10-16,0.9999707821066628,2.9217893336737285e-05,3.697185507285491e-28,Risk-On,2
2006-10-17,0.9999708561651508,2.9143834848909705e-05,3.636460008011303e-28,Risk-On,2
2006-10-18,0.9999797169795308,2.0283020468841004e-05,1.704897446135906e-29,Risk-On,2
2006-10-19,0.9999643175503435,3.568244965653487e-05,8.032633157560924e-30,Risk-On,2
2006-10-20,0.9999768208681346,2.3179131865167592e-05,3.503521010520599e-31,Risk-On,2
2006-10-23,0.9999865312244691,1.346877553069661e-05,2.726733777835503e-30,Risk-On,2
2006-10-24,0.999987537083626,1.2462916373752383e-05,2.871858417942131e-30,Risk-On,2
2006-10-25,0.9999848093018874,1.5190698112270129e-05,8.925684345843668e-30,Risk-On,2
2006-10-26,0.9999775919836422,2.2408016357346192e-05,3.6410840553501366e-30,Risk-On,2
2006-10-27,0.9999758756642069,2.4124335793375414e-05,2.724898524820536e-30,Risk-On,2
2006-10-30,0.9999621559277938,3.784407220690822e-05,2.731878368733711e-29,Risk-On,2
2006-10-31,0.999941840847822,5.815915217783893e-05,3.6048796365462893e-28,Risk-On,2
2006-11-01,0.9995737071605955,0.0004262928394049059,1.2004851984661153e-25,Risk-On,2
2006-11-02,0.9995483958039381,0.0004516041960625752,2.783690105874374e-24,Risk-On,2
2006-11-03,0.999818473728878,0.00018152627112257288,3.3057868875618137e-24,Risk-On,2
2006-11-06,0.9999446256184733,5.537438152686724e-05,9.45562854436159e-26,Risk-On,2
2006-11-07,0.9999287110499768,7.12889500228621e-05,8.222853440260208e-26,Risk-On,2
2006-11-08,0.9999738205515706,2.617944842987142e-05,2.3864566783629663e-28,Risk-On,2
2006-11-09,0.999954373805727,4.56261942730374e-05,6.898066889306564e-28,Risk-On,2
2006-11-10,0.9999776787675917,2.232123240755724e-05,9.268254708203689e-30,Risk-On,2
2006-11-13,0.9999809559995877,1.904400041287686e-05,1.904158776064664e-30,Risk-On,2
2006-11-14,0.9999809512929214,1.904870707914402e-05,1.8460207582177683e-30,Risk-On,2
2006-11-15,0.9999875315591353,1.2468440865301901e-05,8.729052644514228e-31,Risk-On,2
2006-11-16,0.9999868086659824,1.3191334016879691e-05,4.419002692875735e-31,Risk-On,2
2006-11-17,0.9999839785325209,1.6021467479879627e-05,2.323582604496709e-30,Risk-On,2
2006-11-20,0.9999674417433586,3.255825664101054e-05,1.7963929414566883e-27,Risk-On,2
2006-11-21,0.9999675901528849,3.2409847114956036e-05,5.951760803222698e-28,Risk-On,2
2006-11-22,0.9999498588617584,5.0141138241227744e-05,6.726530851401355e-29,Risk-On,2
2006-11-23,0.999971419500557,2.8580499443724155e-05,2.662457574021692e-30,Risk-On,2
2006-11-24,0.9999664813928557,3.351860714422599e-05,2.9655927746201677e-32,Risk-On,2
2006-11-27,0.9999684310877616,3.156891223826283e-05,9.925560829895747e-34,Risk-On,2
2006-11-28,0.9999576932006677,4.2306799332302704e-05,2.2781382292325235e-33,Risk-On,2
2006-11-29,0.9999827553748449,1.7244625154402965e-05,7.4625651359093375e-34,Risk-On,2
2006-11-30,0.9999806015340457,1.9398465953712707e-05,8.04522017818716e-35,Risk-On,2
2006-12-01,0.9999785163073092,2.1483692690124993e-05,3.222545469793724e-35,Risk-On,2
2006-12-04,0.9999690248226241,3.0975177376067746e-05,6.36398855691614e-34,Risk-On,2
2006-12-05,0.9999701974667685,2.980253323067596e-05,3.1811840920790442e-34,Risk-On,2
2006-12-06,0.9999858849762562,1.4115023743861713e-05,9.64069546906658e-36,Risk-On,2
2006-12-07,0.9999888522517267,1.1147748273047594e-05,1.8999258888124824e-37,Risk-On,2
2006-12-08,0.9999913072252308,8.692774769113304e-06,1.855249213532049e-36,Risk-On,2
2006-12-11,0.9999906653537665,9.334646233615171e-06,2.0474211147657218e-36,Risk-On,2
2006-12-12,0.9999888008051243,1.1199194874890707e-05,1.1649921236251098e-36,Risk-On,2
2006-12-13,0.999988899519639,1.1100480361069542e-05,1.426846295019077e-36,Risk-On,2
2006-12-14,0.9999898264977529,1.0173502247380083e-05,4.7169532458827484e-35,Risk-On,2
2006-12-15,0.9999935968695769,6.403130422426605e-06,3.3797307878413976e-34,Risk-On,2
2006-12-18,0.9999945849318838,5.415068115844505e-06,1.7772760537460925e-33,Risk-On,2
2006-12-19,0.9999938433064127,6.156693587252947e-06,2.674290878183229e-34,Risk-On,2
2006-12-20,0.9999946281147417,5.371885258303748e-06,5.965569527187187e-35,Risk-On,2
2006-12-21,0.9999935806850758,6.419314923910728e-06,3.5723229211084156e-35,Risk-On,2
2006-12-22,0.9999910693194685,8.930680531333088e-06,6.064117673350533e-34,Risk-On,2
2006-12-25,0.9999920281889323,7.97181106784697e-06,1.310331344244107e-33,Risk-On,2
2006-12-26,0.999992958951392,7.041048607671592e-06,8.802507806575999e-34,Risk-On,2
2006-12-27,0.9999916825794946,8.31742050517256e-06,3.412481028684556e-33,Risk-On,2
2006-12-28,0.9999924480084076,7.551991592446931e-06,4.658338450213767e-34,Risk-On,2
2006-12-29,0.9999917009628038,8.299037196511411e-06,9.331854812873937e-34,Risk-On,2
2007-01-01,0.9999920491993015,7.950800698560803e-06,1.8559600035132006e-33,Risk-On,2
2007-01-02,0.9999910004602959,8.999539704248318e-06,1.8859051030613961e-34,Risk-On,2
2007-01-03,0.9999714123303146,2.8587669685297894e-05,7.80845442290124e-34,Risk-On,2
2007-01-04,0.9999506925217879,4.930747821294784e-05,1.0318619742160686e-32,Risk-On,2
2007-01-05,0.9999764369634648,2.3563036535322132e-05,4.6773069912294575e-34,Risk-On,2
2007-01-08,0.9999804376320363,1.956236796374646e-05,6.26282643486475e-34,Risk-On,2
2007-01-09,0.9999751838266369,2.4816173363541134e-05,7.964102264299443e-33,Risk-On,2
2007-01-10,0.9999657739981055,3.422600189502249e-05,2.7187106393950164e-32,Risk-On,2
2007-01-11,0.9998783159164079,0.00012168408359264071,1.3785629894409411e-30,Risk-On,2
2007-01-12,0.9997156639394434,0.0002843360605574281,2.459707213100277e-28,Risk-On,2
2007-01-15,0.9998377144505601,0.0001622855494398919,8.284988373559704e-28,Risk-On,2
2007-01-16,0.9995475660423614,0.0004524339576382138,7.033781015061901e-28,Risk-On,2
2007-01-17,0.999556569312341,0.0004434306876588298,2.513637409985039e-27,Risk-On,2
2007-01-18,0.9993070543678857,0.0006929456321137534,9.223797043407807e-28,Risk-On,2
2007-01-19,0.9996285343958335,0.00037146560416630983,6.71136501811142e-28,Risk-On,2
2007-01-22,0.9992985701930286,0.0007014298069706043,4.503267451446996e-27,Risk-On,2
2007-01-23,0.9999063817553137,9.361824468547162e-05,2.7036258547530616e-28,Risk-On,2
2007-01-24,0.999930895343556,6.910465644408834e-05,1.920494768786219e-26,Risk-On,2
2007-01-25,0.9999086935551991,9.130644480028459e-05,1.6009205533108134e-26,Risk-On,2
2007-01-26,0.999928209230636,7.179076936345268e-05,9.77657631808147e-27,Risk-On,2
2007-01-29,0.9999034380660773,9.656193392321007e-05,6.683674485869357e-27,Risk-On,2
2007-01-30,0.999962204891514,3.7795108486071e-05,1.3811917581123588e-27,Risk-On,2
2007-01-31,0.9999570746148806,4.292538511971464e-05,1.8806423809365667e-26,Risk-On,2
2007-02-01,0.999952096344494,4.790365550655321e-05,1.2990593918618321e-25,Risk-On,2
2007-02-02,0.9999283063212053,7.169367879456843e-05,2.9197191612380204e-24,Risk-On,2
2007-02-05,0.9999446276095187,5.537239048170429e-05,3.512023887491678e-25,Risk-On,2
2007-02-06,0.9999613717500455,3.8628249955219354e-05,1.656808735317018e-26,Risk-On,2
2007-02-07,0.9999735801849565,2.641981504298914e-05,2.627075598664791e-28,Risk-On,2
2007-02-08,0.9999607982115402,3.920178845959079e-05,1.4391146587823889e-28,Risk-On,2
2007-02-09,0.9999600518886358,3.9948111363607156e-05,1.2159541200283892e-28,Risk-On,2
2007-02-12,0.9999743436059902,2.5656394009670135e-05,1.132512054478859e-29,Risk-On,2
2007-02-13,0.9999707020557715,2.929794422908464e-05,2.338854341764783e-30,Risk-On,2
2007-02-14,0.9999820502980779,1.7949701922467226e-05,8.784045794004451e-32,Risk-On,2
2007-02-15,0.9999820468212237,1.7953178776144603e-05,9.259368557639463e-31,Risk-On,2
2007-02-16,0.9999865556052089,1.3444394791430921e-05,3.1692758452036314e-31,Risk-On,2
2007-02-19,0.9999741498878882,2.585011211207769e-05,2.5801502360803306e-29,Risk-On,2
2007-02-20,0.999990625549191,9.374450809196773e-06,6.462086516800992e-31,Risk-On,2
2007-02-21,0.9999851970944854,1.480290551425938e-05,4.621571580601249e-30,Risk-On,2
2007-02-22,0.9999839889117976,1.6011088201863524e-05,3.2462906131051246e-30,Risk-On,2
2007-02-23,0.9999809153401712,1.9084659828292033e-05,3.282450304197118e-30,Risk-On,2
2007-02-26,0.9999756059880366,2.4394011963176544e-05,3.5051092829482456e-30,Risk-On,2
2007-02-27,0.9984264495583894,0.0015735504416100564,1.2989573384975228e-30,Risk-On,2
2007-02-28,0.9998181846147667,0.00018181538523242505,1.4523568424596512e-32,Risk-On,2
2007-03-01,0.9998076732005773,0.0001923267994231556,3.907549071322773e-33,Risk-On,2
2007-03-02,0.9986975568809195,0.0013024431190795777,1.197422596355659e-33,Risk-On,2
2007-03-05,0.992512171486958,0.00748782851304238,2.1215661071812517e-32,Risk-On,2
2007-03-06,0.9999797873244867,2.0212675513688703e-05,2.479442480395104e-33,Risk-On,2
2007-03-07,0.9999862856090128,1.3714390987612334e-05,3.4333802151241733e-35,Risk-On,2
2007-03-08,0.9999918588750475,8.141124952962072e-06,1.5102210607282977e-34,Risk-On,2
2007-03-09,0.9999920135757658,7.986424234245641e-06,2.1637824708591325e-35,Risk-On,2
2007-03-12,0.9999830995312252,1.6900468774987385e-05,1.4638903492804103e-35,Risk-On,2
2007-03-13,0.9999466484756517,5.33515243480061e-05,1.9749808848377125e-36,Risk-On,2
2007-03-14,0.9999737490094807,2.6250990519378837e-05,2.1133894334439332e-37,Risk-On,2
2007-03-15,0.9999884503220458,1.1549677953884113e-05,1.2077317339225824e-35,Risk-On,2
2007-03-16,0.9999788737196662,2.1126280333766475e-05,4.438374932024104e-36,Risk-On,2
2007-03-19,0.9999854274206055,1.4572579394657725e-05,7.269123438075663e-34,Risk-On,2
2007-03-20,0.9999748789588646,2.512104113502109e-05,1.4069846629352117e-32,Risk-On,2
2007-03-21,0.999955167903288,4.483209671280589e-05,1.7905156860651025e-34,Risk-On,2
2007-03-22,0.9999681945167572,3.180548324230852e-05,1.503916065401233e-33,Risk-On,2
2007-03-23,0.9999459389276956,5.4061072304416296e-05,7.500625384959728e-34,Risk-On,2
2007-03-26,0.9999746823437511,2.531765624938179e-05,1.2137110111872418e-33,Risk-On,2
2007-03-27,0.9999879460655634,1.2053934436709084e-05,4.737051935534473e-34,Risk-On,2
2007-03-28,0.9999734933692843,2.650663071607728e-05,2.3434048136458505e-31,Risk-On,2
2007-03-29,0.9999790457133855,2.0954286614860842e-05,1.2315607488937645e-31,Risk-On,2
2007-03-30,0.9999684099412582,3.1590058741406244e-05,8.555002506763424e-30,Risk-On,2
2007-04-02,0.9999629890373944,3.701096260540028e-05,4.352316946224238e-29,Risk-On,2
2007-04-03,0.9999783092043519,2.1690795648013878e-05,6.142321320328261e-29,Risk-On,2
2007-04-04,0.9999707819802272,2.9218019772538e-05,1.3406460563493062e-31,Risk-On,2
2007-04-05,0.9999713016901208,2.8698309878780888e-05,2.663434378151615e-32,Risk-On,2
2007-04-06,0.9999683708282912,3.162917170849637e-05,4.7654614468310875e-32,Risk-On,2
2007-04-09,0.9999744959149302,2.550408506988026e-05,1.7587696020318756e-31,Risk-On,2
2007-04-10,0.9999766287221193,2.337127788070403e-05,4.1877335538538635e-32,Risk-On,2
2007-04-11,0.9999745184215951,2.548157840486919e-05,5.7256731502006214e-33,Risk-On,2
2007-04-12,0.9999794675351453,2.0532464854283172e-05,3.1790677037337795e-34,Risk-On,2
2007-04-13,0.9999778926554754,2.210734452470428e-05,1.7637913980005967e-34,Risk-On,2
2007-04-16,0.9999695650260653,3.043497393499382e-05,6.142172911795805e-32,Risk-On,2
2007-04-17,0.9999735937349159,2.6406265083658397e-05,6.441230494050731e-33,Risk-On,2
2007-04-18,0.999969756767314,3.024323268608339e-05,7.289811252532697e-34,Risk-On,2
2007-04-19,0.9999772281128224,2.2771887177846235e-05,1.11365234461309e-34,Risk-On,2
2007-04-20,0.9999623785903242,3.762140967562769e-05,3.3232998572375444e-33,Risk-On,2
2007-04-23,0.9999747556178066,2.524438219381623e-05,1.3130149448340713e-32,Risk-On,2
2007-04-24,0.9999750995633884,2.4900436611723215e-05,2.72806271656748e-33,Risk-On,2
2007-04-25,0.9999517654060863,4.823459391403495e-05,1.0384246634958007e-31,Risk-On,2
2007-04-26,0.999947217115799,5.278288420139074e-05,4.856510953003666e-31,Risk-On,2
2007-04-27,0.9999656966818702,3.4303318129750035e-05,1.7016912759040893e-31,Risk-On,2
2007-04-30,0.9999509566183904,4.904338160952415e-05,1.139076091325727e-31,Risk-On,2
2007-05-01,0.9999618421394509,3.8157860548858884e-05,8.01524651738063e-32,Risk-On,2
2007-05-02,0.9999523250172214,4.7674982778419895e-05,1.2867099196073499e-31,Risk-On,2
2007-05-03,0.9999446643381937,5.5335661806026754e-05,9.09419799067641e-31,Risk-On,2
2007-05-04,0.9999250502512794,7.494974872144357e-05,1.2910874184670351e-30,Risk-On,2
2007-05-07,0.9999275519425534,7.244805744641622e-05,5.136904806000771e-32,Risk-On,2
2007-05-08,0.9999515741687809,4.842583121912659e-05,2.878892873531324e-32,Risk-On,2
2007-05-09,0.9999661501048138,3.3849895185847515e-05,3.82787102935902e-33,Risk-On,2
2007-05-10,0.9999647776063446,3.5222393655417124e-05,8.193213735365776e-34,Risk-On,2
2007-05-11,0.9999755546904219,2.444530957838382e-05,1.7939178346396877e-34,Risk-On,2
2007-05-14,0.9999821464909556,1.7853509043882394e-05,7.197777722573073e-38,Risk-On,2
2007-05-15,0.9999870003355098,1.299966449044748e-05,2.9717580331390335e-37,Risk-On,2
2007-05-16,0.9999903526512525,9.647348747822958e-06,1.0033352866251572e-37,Risk-On,2
2007-05-17,0.9999883144198343,1.168558016542869e-05,2.726010246437814e-37,Risk-On,2
2007-05-18,0.9999908975413522,9.102458648111342e-06,1.2278967876424485e-37,Risk-On,2
2007-05-21,0.9999829196154894,1.7080384510971856e-05,1.3152675054921916e-35,Risk-On,2
2007-05-22,0.999981921482554,1.807851744609776e-05,6.526670853605927e-35,Risk-On,2
2007-05-23,0.9999833933002633,1.660669973668938e-05,2.919613253441161e-34,Risk-On,2
2007-05-24,0.9999800217949235,1.9978205076751873e-05,3.482433045777339e-34,Risk-On,2
2007-05-25,0.9999813996599537,1.860034004589905e-05,2.3118541237245716e-34,Risk-On,2
2007-05-28,0.9999823233842751,1.7676615724647092e-05,1.2927583927599539e-34,Risk-On,2
2007-05-29,0.9999802815852064,1.971841479331817e-05,6.28976071707774e-34,Risk-On,2
2007-05-30,0.9999835171503605,1.648284963970881e-05,1.4693887487801211e-33,Risk-On,2
2007-05-31,0.9999781111530511,2.1888846948433943e-05,3.9144426964200935e-34,Risk-On,2
2007-06-01,0.9999804730673427,1.9526932657124666e-05,1.5379285421219918e-33,Risk-On,2
2007-06-04,0.9999759883541605,2.401164583954324e-05,1.343557711226301e-35,Risk-On,2
2007-06-05,0.9999799678741104,2.003212588934961e-05,1.2420921629231495e-35,Risk-On,2
2007-06-06,0.9999827868627649,1.7213137234699756e-05,1.0491596879894563e-37,Risk-On,2
2007-06-07,0.9998899762803346,0.00011002371966478562,2.3344051910633866e-35,Risk-On,2
2007-06-08,0.9999683405823793,3.1659417621112655e-05,1.637341357418591e-35,Risk-On,2
2007-06-11,0.9999650788033534,3.492119664628627e-05,8.792432555335377e-35,Risk-On,2
2007-06-12,0.9999209124475518,7.908755244741884e-05,5.731745619741865e-35,Risk-On,2
2007-06-13,0.9999841931902407,1.5806809759415646e-05,4.231875500404863e-34,Risk-On,2
2007-06-14,0.9999720518069479,2.7948193051852225e-05,1.3688756496265898e-32,Risk-On,2
2007-06-15,0.999981002802071,1.8997197928841182e-05,4.927308124410588e-33,Risk-On,2
2007-06-18,0.9999740689653795,2.5931034620757365e-05,2.445592395379003e-31,Risk-On,2
2007-06-19,0.9999353895385473,6.461046145306985e-05,2.4939049898597115e-30,Risk-On,2
2007-06-20,0.9999754686174325,2.4531382567834426e-05,5.882114004258461e-32,Risk-On,2
2007-06-21,0.9999744067695159,2.559323048412729e-05,8.678356277553957e-31,Risk-On,2
2007-06-22,0.9999244194300907,7.55805699094657e-05,2.38793204585554e-31,Risk-On,2
2007-06-25,0.9998944000288549,0.00010559997114489163,1.366753430849847e-31,Risk-On,2
2007-06-26,0.9997000057545503,0.0002999942454496977,4.7714970726075196e-33,Risk-On,2
2007-06-27,0.9999525343426399,4.746565736021285e-05,1.5210378815367127e-31,Risk-On,2
2007-06-28,0.9999474874360174,5.251256398244728e-05,9.198999328429992e-32,Risk-On,2
2007-06-29,0.9999375448986884,6.245510131134971e-05,1.3989524119127987e-33,Risk-On,2
2007-07-02,0.9999197730702707,8.022692972965244e-05,1.1108475177250483e-33,Risk-On,2
2007-07-03,0.9998716747651315,0.0001283252348689906,2.9592881727231157e-33,Risk-On,2
2007-07-04,0.9999331023141536,6.689768584618397e-05,2.825751869295408e-36,Risk-On,2
2007-07-05,0.9999140056888851,8.599431111484072e-05,1.1267213355261495e-35,Risk-On,2
2007-07-06,0.9998544118284229,0.0001455881715766644,3.4098998047044194e-33,Risk-On,2
2007-07-09,0.9999408886522064,5.911134779391872e-05,1.0811963575713902e-35,Risk-On,2
2007-07-10,0.9998228304516603,0.0001771695483393477,6.302266548779705e-37,Risk-On,2
2007-07-11,0.9999117015415253,8.829845847428664e-05,2.3981743987470373e-38,Risk-On,2
2007-07-12,0.9999108976172499,8.910238275037149e-05,5.09885415166076e-38,Risk-On,2
2007-07-13,0.9999280009916796,7.199900832084217e-05,1.3445251846669835e-38,Risk-On,2
2007-07-16,0.9999332895461546,6.671045384547425e-05,1.72368118920535e-37,Risk-On,2
2007-07-17,0.9998073899465535,0.00019261005344648594,2.370871793657161e-37,Risk-On,2
2007-07-18,0.9998403121634378,0.00015968783656237316,3.092722341926921e-36,Risk-On,2
2007-07-19,0.9999255538036292,7.444619637101022e-05,1.3121982571835503e-35,Risk-On,2
2007-07-20,0.9998343971499086,0.00016560285009158612,7.407053021424452e-36,Risk-On,2
2007-07-23,0.9998540182862677,0.00014598171373239276,5.862856051126834e-35,Risk-On,2
2007-07-24,0.9990199484276052,0.0009800515723948624,1.5832282984456188e-34,Risk-On,2
2007-07-25,0.9995182653399962,0.0004817346600034485,1.1462767399344465e-32,Risk-On,2
2007-07-26,0.9814343965841782,0.01856560341582166,1.3177470024992941e-33,Risk-On,2
2007-07-27,0.7819604407964992,0.21803955920350002,7.081413977500697e-33,Risk-On,2
2007-07-30,0.9869383301988597,0.013061669801139531,7.45460335488366e-34,Risk-On,2
2007-07-31,0.9628271668248249,0.037172833175175696,3.843161497716028e-34,Risk-On,2
2007-08-01,0.9663297495887178,0.03367025041128142,4.5322561147179155e-34,Risk-On,2
2007-08-02,0.9962755624570808,0.0037244375429191386,3.1315338450499756e-35,Risk-On,2
2007-08-03,0.8265431846008243,0.17345681539917635,5.318157367281924e-36,Risk-On,2
2007-08-06,0.9788089540881267,0.02119104591187289,2.446031533254963e-37,Risk-On,2
2007-08-07,0.9835252855379305,0.016474714462068888,1.6368235059558872e-37,Risk-On,2
2007-08-08,0.9791954828777654,0.02080451712223453,2.5938784478032295e-39,Risk-On,2
2007-08-09,0.6744948465333254,0.3255051534666745,9.110710811236395e-41,Risk-On,2
2007-08-10,0.016013436807998892,0.9839865631920011,5.70761282157036e-42,Risk-Off,1
2007-08-13,0.592320247650925,0.40767975234907466,3.3607684347196626e-39,Risk-On,2
2007-08-14,0.23582107424927767,0.7641789257507215,6.220028535833187e-38,Risk-Off,1
2007-08-15,0.0004834707475813241,0.9995165292524185,1.716696936957555e-38,Risk-Off,1
2007-08-16,0.004074074468592955,0.995925925531407,2.934294087669836e-41,Risk-Off,1
2007-08-17,0.009312718262078017,0.9906872817379215,4.168672128842371e-42,Risk-Off,1
2007-08-20,0.48579468436337303,0.5142053156366277,4.170386706383086e-36,Risk-Off,1
2007-08-21,0.40248070297396943,0.5975192970260308,7.7539700614995e-36,Risk-Off,1
2007-08-22,0.1288529968675552,0.8711470031324444,4.767000303083877e-35,Risk-Off,1
2007-08-23,0.37612479479930155,0.6238752052006987,1.7143839781128592e-34,Risk-Off,1
2007-08-24,0.9605192553979968,0.03948074460200312,7.457936152807915e-35,Risk-On,2
2007-08-27,0.9134047352492848,0.08659526475071459,5.697600281309742e-36,Risk-On,2
2007-08-28,0.3857858011955037,0.6142141988044968,9.774158419313843e-37,Risk-Off,1
2007-08-29,0.9144827399957934,0.08551726000420606,2.074420254257427e-34,Risk-On,2
2007-08-30,0.7448472876846641,0.2551527123153351,1.2378323663566115e-34,Risk-On,2
2007-08-31,0.9618165192575698,0.03818348074243052,1.4234297038832977e-34,Risk-On,2
2007-09-03,0.9478865242626631,0.05211347573733634,1.0883545714075487e-33,Risk-On,2
